player_id,name,ranking,weight,position,height,country_code,birthdate,team_id
p10111,Dariusz Krajewski,,,Setter,180.0,PL,3/25/1983,
p101115,Rodrigo Jiménez Abeytua,,,Libero,180.0,ES,4/26/2005,t1435
p10112,Maciej Główczyński,,,Middle-blocker,199.0,PL,3/26/1983,t1394
p101124,Deceanu Stefan,,52.0,Setter,171.0,RO,2/5/2008,t1443
p101126,Francesco Barretta,,,Outside Hitter,193.0,IT,2/25/2005,
p101127,Giuseppe Martino,,,Middle-blocker,198.0,IT,11/15/2003,
p101128,Edoardo Lanci,,,Setter,188.0,IT,12/3/2005,
p101129,Matteo Cieslak,,,Middle-blocker,206.0,IT,4/20/2003,
p10113,Rafael De Souza Lins,3225.0,87.0,Outside Hitter,193.0,BR,4/1/1983,t1722
p10114,Paweł Raniszewski,,,Outside Hitter,195.0,PL,4/11/1983,t2390
p101146,Alexander Alexakis,,88.0,Middle-blocker,203.0,GR,4/19/2000,t1560
p10115,Paweł Kolec,,,Outside Hitter,191.0,PL,4/22/1983,
p10116,Łukasz Murdzia,,,Outside Hitter,186.0,PL,6/6/1983,t1586
p10117,Zbigniew Ziajka,,,Outside Hitter,192.0,PL,7/2/1983,t2655
p101170,Jonathan Cardenes Arocha,,,Outside Hitter,185.0,ES,6/19/1985,t11162
p101171,Maciej Klemczak,,63.0,Setter,172.0,PL,5/9/2006,
p10118,Marcin Kozioł,,,Outside Hitter,195.0,PL,7/4/1983,t2441
p10119,Sławomir Master,,,Setter,204.0,,8/18/1983,t1566
p101194,Enrico Casagrande,,73.0,Setter,175.0,,11/4/2004,
p1012,Miloš Terzić,1193.0,88.0,Outside Hitter,202.0,RS,6/13/1987,t3064
p10120,Bartłomiej Wojnowski,,,Setter,185.0,PL,8/23/1983,t1349
p101200,Hermes Balla,,,Outside Hitter,175.0,AL,8/17/2006,
p101201,Serxhio Bardhollari,,,Outside Hitter,172.0,AL,2/10/2005,t7641
p101202,Daniel Bomi,,,Libero,166.0,AL,12/23/2005,
p101203,Domenik Bonati,,,Setter,170.0,AL,10/22/2005,
p101204,Ardian Daku,,,Libero,160.0,AL,12/5/2005,
p101205,Spiro Frashëri,,,Opposite,180.0,AL,7/27/2005,t6551
p101206,Kristi Gjona,,,Libero,174.0,AL,9/26/2005,
p101207,Donald Manka,,,Libero,166.0,AL,6/24/2005,
p101208,Flavjo Mexhaj,,,Libero,161.0,AL,1/30/2008,
p101209,Markelo Qosja,,,Middle-blocker,182.0,AL,5/21/2005,
p10121,Grzegorz Klimek,,,Outside Hitter,190.0,PL,8/26/1983,t2556
p101210,Michel Tabaku,,,Outside Hitter,185.0,AL,5/16/2006,
p101211,Gledi Tafaj,,,Setter,172.0,AL,9/28/2006,t7641
p101212,Erind Vora,,,Outside Hitter,180.0,AL,12/19/2005,
p101219,Nils Arvay,,,Outside Hitter,195.0,AT,4/19/2005,
p10122,Marek Kiebało,,,Opposite,191.0,PL,8/29/1983,t2655
p101220,Lukas Freitag,,,Libero,170.0,AT,11/18/2006,
p101221,Paul Kiss,,,Libero,165.0,AT,11/7/2005,
p101222,Samuel Kremser,,,Setter,180.0,AT,5/15/2005,
p101223,Tobias Pfoser,,,Middle-blocker,191.0,AT,3/4/2005,t17553
p101224,Fabian Scheikl,,,Setter,178.0,AT,9/26/2005,t1826
p101225,Lukas Writz,,,Outside Hitter,182.0,AT,3/2/2006,t1836
p101226,Konstantin Diankov,,,Middle-blocker,,AT,6/24/2006,
p101227,Felix Gruber,,,Middle-blocker,,AT,1/9/2006,
p101228,Liam Hunger,,,Outside Hitter,,AT,11/30/2005,t17553
p101229,Felix Kastner,,,Libero,,AT,4/16/2005,
p10123,Piotr Biliński,,,Setter,175.0,PL,11/11/1983,t1704
p101230,Rafael Meier,,,Setter,182.0,AT,7/9/2006,
p101231,Tobias Reinstadler,,,Middle-blocker,193.0,AT,6/20/2005,t17553
p101232,Jakob Sparber,,,Middle-blocker,,AT,6/22/2005,
p101233,Rico Hupfauf,,,Outside Hitter,,AT,6/22/2006,
p101234,Aaron Clemmens,,,Outside Hitter,183.0,BE,1/16/2006,
p101235,Matthis Humblet,,,Setter,193.0,BE,9/7/2005,
p101236,Martin Lechien,,,Libero,179.0,BE,6/16/2005,
p101237,Daan Lemmens,,,Outside Hitter,180.0,BE,3/19/2006,
p101238,Louis Philippart,,,Setter,184.0,BE,3/10/2005,
p101239,Viktor Speltinckx,,,Middle-blocker,191.0,BE,5/30/2007,
p10124,Dariusz Jałoza,,,Opposite,198.0,PL,11/16/1983,
p101240,Giel Swenters,,,Outside Hitter,183.0,BE,3/18/2006,
p101241,Lander Vantorre,,75.0,Outside Hitter,190.0,BE,8/5/2005,t19400
p101242,Dennis De Donder,,,Setter,178.0,BE,7/2/2006,
p101243,Florian Haelewyn,,,Outside Hitter,189.0,BE,4/20/2005,
p101244,Daan Hendrikx,,,Libero,177.0,BE,1/12/2006,
p101245,Alexy Humblet,,,Outside Hitter,186.0,BE,9/7/2005,
p101246,Ferre Roelens,,,Middle-blocker,197.0,BE,3/7/2005,
p101247,Andre Stoliar,,,Setter,181.0,BE,6/12/2007,
p101248,Daan Vermariën,,,Outside Hitter,181.0,BE,1/5/2007,
p101249,Ioan Bozhilov,,,Outside Hitter,198.0,BG,10/20/2005,
p10125,Rafał Gosik,,,Outside Hitter,192.0,PL,12/24/1984,t4356
p101250,Konstantin Chipev,,,Libero,182.0,BG,2/6/2006,t1610
p10126,Emil Siewiorek,,,Universal,190.0,PL,9/28/1984,
p101261,Slavi Kofov,,,Libero,178.0,BG,6/25/2005,
p101262,Kostadin Kozelov,,85.0,Middle-blocker,198.0,BG,7/4/2005,t20049
p101263,Daniel Mitsin,,,Setter,192.0,BG,5/18/2005,t4111
p101264,Tomislav Rusev,,,Middle-blocker,207.0,BG,8/11/2005,t1610
p101265,Aleksandar Shopov,,,Opposite,190.0,BG,3/31/2005,
p101266,Viktor Tomov,,,Outside Hitter,191.0,BG,4/20/2005,
p101267,Rangel Vitekov,,,Setter,185.0,BG,4/25/2005,
p101268,Kristian Andreev,,,Outside Hitter,190.0,BG,4/23/2006,
p101269,Lyubomir Atanasov,,,Libero,180.0,BG,1/21/2005,
p10127,Michał Tomiałowicz,,,Outside Hitter,189.0,PL,1/1/1984,
p101272,Nikolay Gerganov,,,Middle-blocker,190.0,BG,8/5/2005,
p101273,Konstantin Kaloyanov,,,Outside Hitter,185.0,BG,2/25/2005,
p101274,Svetoslav Bozhilov,,,Outside Hitter,190.0,BG,2/3/2005,t1840
p10128,Łukasz Tkacz,,,Opposite,198.0,PL,1/1/1984,t14439
p101281,Nils Berjaud,,75.0,Setter,190.0,FR,5/19/2005,
p101282,Nathan Bonnard,,78.0,Outside Hitter,185.0,FR,9/14/2005,
p101283,Valentin Brancier,,75.0,Outside Hitter,195.0,FR,5/31/2005,t14376
p101284,Samuel Cohen,,90.0,Outside Hitter,195.0,FR,11/11/2005,t1331
p101285,Nathan Cudeville,,,Libero,,FR,1/29/2005,
p101287,Malick Diouf,,86.0,Outside Hitter,194.0,FR,3/16/2005,
p101288,Matéo Figaro,,,Opposite,,FR,3/31/2005,
p10129,Witold Słanina,,,Libero,179.0,PL,1/1/1984,
p101290,Yann Laurencé,,81.0,Middle-blocker,198.0,FR,1/5/2006,t1603
p101291,Arthur Loubeyre,,64.0,Libero,183.0,FR,1/18/2006,
p101293,Gwénolé Millour,,66.0,Libero,183.0,FR,4/1/2005,t6698
p101294,Tim Ponce-Akif,,,Outside Hitter,,FR,2/21/2005,
p101295,Antoine Prigent,,80.0,Middle-blocker,200.0,FR,8/10/2005,
p101297,Adrien Roure,,78.0,Outside Hitter,196.0,FR,3/6/2006,
p101298,Terell Tchouassi,,86.0,Outside Hitter,193.0,FR,5/10/2005,t5568
p101299,Amir Tizi-Oualou,,,Setter,197.0,FR,12/31/2005,t1664
p1013,Mirko Radević,2478.0,90.0,Middle-blocker,202.0,RS,2/3/1987,t1783
p10130,Przemysław Duchnicki,,,Outside Hitter,187.0,PL,1/1/1984,t5306
p101300,Pierre Vander Gucht,,79.0,Middle-blocker,200.0,FR,5/4/2005,t2350
p101301,Lovro Situm,,,Outside Hitter,185.0,HR,9/26/2005,
p101302,Ivan Omašić,,70.0,Outside Hitter,190.0,HR,12/25/2006,t4228
p101303,Lovro Sestak,,,Middle-blocker,189.0,HR,7/1/2005,
p101304,Luka Nekić,,,Opposite,180.0,HR,9/3/2006,
p101305,Kristijan Bečeheli,,,Libero,181.0,HR,7/11/2005,
p101307,Andrija Zelić,,70.0,Libero,183.0,HR,10/6/2005,
p101308,Toma Lokas,,,Middle-blocker,186.0,HR,5/16/2006,
p101309,Marin Miše,,,Opposite,183.0,HR,7/24/2005,
p10131,Marcin Przybysz,,,Middle-blocker,196.0,PL,1/1/1984,t5306
p101310,Niko Romić,,,Outside Hitter,185.0,HR,4/2/2005,
p101314,Aleš Tláskal,,,Libero,170.0,,2/20/2006,t2574
p101315,štěpán Míček,,,Libero,168.0,,11/20/2005,
p101316,Ondřej Matras,,,Setter,183.0,,5/17/2006,t3579
p101317,Martin Hilser,,,Setter,187.0,,11/14/2005,
p101318,Adam Vitamvas,,,Setter,186.0,,7/8/2005,
p101319,Matyáš Chromec,,,Setter,186.0,,2/21/2005,
p10132,Franciszek Szanser,,,Middle-blocker,193.0,PL,1/1/1984,t1444
p101320,Michal Hager,,,Outside Hitter,189.0,,2/11/2005,
p101321,David Westphal,,,Outside Hitter,196.0,,10/28/2005,
p101322,Matyáš Pokorný,,,Setter,192.0,,11/27/2005,
p101323,Filip Joza,,,Outside Hitter,191.0,,5/24/2005,
p101325,Vojtěch Pitner,,,Outside Hitter,196.0,,1/19/2005,
p101326,Lukáš Konečný,,,Outside Hitter,188.0,,6/14/2005,
p101327,Oskar Palovčík,,,Outside Hitter,190.0,,11/8/2005,
p101329,Tobiáš řehoř,,,Outside Hitter,193.0,,9/6/2005,
p10133,Karol Węglicki,,,Outside Hitter,185.0,PL,1/1/1984,
p101330,Max Janeček,,,Outside Hitter,187.0,,3/14/2005,
p101331,Tomáš Brichta,,,Opposite,200.0,,1/10/2006,
p101332,Zdeněk švaříček,,,Outside Hitter,187.0,,6/15/2005,
p101333,David Obdržálek,,,Outside Hitter,197.0,,4/17/2005,t1491
p101334,Jan černý,,,Middle-blocker,206.0,,3/26/2005,t2574
p101335,Matyáš Bednařík,,,Middle-blocker,195.0,,5/4/2005,t1491
p101336,Adam Rous,,,Middle-blocker,198.0,,4/23/2006,
p101339,Andris Vahula,,,Setter,182.0,EE,8/3/2005,
p10134,Marcin Gąsior,,,Opposite,190.0,PL,1/1/1984,
p101340,Simm-Marten Saadi,,,Middle-blocker,200.0,EE,8/31/2005,
p101341,Kristjan Unt,,,Outside Hitter,189.0,EE,7/9/2005,t1875
p101342,Aleksander Sarapuu,,,Opposite,195.0,EE,10/12/2005,
p101343,Marcos Toompuu,,,Middle-blocker,192.0,EE,7/16/2005,
p101344,Hendrik Kose,,,Setter,180.0,EE,5/22/2006,
p101345,Alex Laats,,,Opposite,197.0,EE,2/18/2005,
p101346,Paul Maasal,,,Libero,173.0,EE,7/6/2006,
p101347,Karl Läänaru,,,Libero,182.0,EE,7/26/2006,
p101348,Ralf Aros,,,Outside Hitter,182.0,EE,9/12/2006,
p101349,Mihkel Mustmaa,,,Libero,171.0,EE,3/7/2005,
p10135,Jakub Dejewski,,,Middle-blocker,196.0,PL,1/1/1984,
p101350,Jakob Maikalu,,,Setter,185.0,EE,7/7/2005,
p101351,Lauri Sepp,,,Middle-blocker,198.0,EE,1/24/2006,
p101352,Romet Eessaar,,,Opposite,192.0,EE,7/5/2005,
p101353,Robin Puss,,,Middle-blocker,189.0,EE,7/11/2005,
p101354,Joosep Kurik,,,Outside Hitter,199.0,EE,2/16/2007,t3769
p101355,Ron Teesaar,,,Middle-blocker,187.0,EE,9/23/2005,t22163
p101359,Arttu Ahonen,,,Middle-blocker,193.0,FI,5/4/2005,
p10136,Artur Świerczek,,,Setter,184.0,PL,1/1/1984,
p101360,Manu Asikanius,,,Libero,189.0,FI,7/19/2005,
p101361,Boris Fiykov,,,Middle-blocker,192.0,FI,11/21/2005,
p101362,Riku Hämäläinen,,,Setter,178.0,FI,1/8/2005,
p101363,Alex Horn,,,Opposite,186.0,FI,4/19/2005,
p101364,Henri Hynnä,,,Setter,187.0,FI,1/14/2005,
p101366,Anton Kokki,,,Middle-blocker,194.0,FI,5/24/2005,
p101369,Enrico Guglione,,,Outside Hitter,,IT,,
p10137,Edward Górecki,,,Outside Hitter,195.0,PL,1/1/1984,
p101371,Matti Köykkä,,,Middle-blocker,190.0,FI,7/1/2006,
p101372,Paulus Kriikkula,,,Libero,175.0,FI,7/25/2005,
p101373,Ville Kuukasjärvi,,,Setter,180.0,FI,5/2/2006,
p101374,Joona Lahtinen,,,Middle-blocker,193.0,FI,11/8/2005,
p101375,Noa Mäkeläinen,,,Libero,180.0,FI,3/6/2006,
p101376,Aaro Paananen,,90.0,Opposite,211.0,FI,9/19/2005,
p101377,Otto Parkkinen,,,Setter,188.0,FI,4/4/2006,
p101378,Iiro Pollari,,,Outside Hitter,189.0,FI,1/16/2005,
p101379,Samuel Salminen,,,Outside Hitter,191.0,FI,9/19/2005,
p10138,Marek Ziarkowski,,,Opposite,191.0,PL,1/1/1984,
p101382,Marcelo Bruno,,,Setter,,,,t3715
p101383,Alberto Dal Bianco,,,Libero,,IT,,t3715
p101384,Zviad Bulauri,,,Middle-blocker,184.0,GE,7/3/2006,
p101385,Nikoloz Butkhashvili,,,Libero,167.0,GE,6/1/2006,
p101386,Roin Dzneladze,,,Libero,180.0,GE,3/31/2006,
p101387,Semen Karamanyan,,,Opposite,183.0,GE,9/16/2005,
p101388,Lekso Kemashvili,,,Opposite,187.0,GE,12/8/2005,
p101389,Gega Kervalidze,,,Outside Hitter,182.0,GE,5/13/2005,
p10139,Maciej Grygier,,,Outside Hitter,197.0,PL,1/1/1984,t1568
p101390,Sergo Kukhianidze,,,Middle-blocker,187.0,GE,11/4/2005,
p101391,Giorgi Kurashvili,,,Middle-blocker,184.0,GE,1/7/2005,
p101392,Carlo Celledoni,,,Outside Hitter,,IT,,t3715
p101393,Beka Lobzhanidze,,,Outside Hitter,180.0,GE,7/23/2005,
p101394,Artur Melkonyan,,,Setter,184.0,GE,7/28/2005,
p101395,Giorgi Mikadze,,,Opposite,182.0,GE,1/19/2005,
p101396,Iakobi Oniani,,,Middle-blocker,185.0,GE,11/16/2005,
p101397,Tornike Tsitskishvili,,,Setter,185.0,GE,2/16/2005,
p101398,Luka Uglava,,,Opposite,188.0,GE,1/29/2005,
p101399,Misha Ulikhanov,,,Setter,174.0,GE,8/1/2005,
p1014,Nemanja Jakovljević,3430.0,91.0,Outside Hitter,198.0,RS,11/6/1986,
p10140,Marcin Budzisz,,,Middle-blocker,194.0,PL,1/1/1984,t5683
p101400,Andria Ulumbelashvili,,,Outside Hitter,190.0,GE,9/28/2006,
p101401,David Asaturov,,,Libero,170.0,GE,12/24/2005,
p101402,Eduard Sadagyan,,,Libero,165.0,GE,1/4/2005,
p101403,Davit Venetski,,,Outside Hitter,181.0,GE,5/1/2007,
p101404,Khasi Khalilovi,,,Middle-blocker,197.0,GE,3/21/2006,
p101405,Rayan Graunar,,,Outside Hitter,,IT,,t3715
p101406,Sven Lehmann,,,,,DE,,
p101407,Mika Ahmann,,70.0,Libero,180.0,DE,11/4/2005,t7729
p101408,Damian Baker,,,Middle-blocker,200.0,DE,8/3/2005,
p101409,Fabio Bertea,,,Setter,184.0,DE,10/10/2005,t1660
p10141,Karol Jaworski,,,Libero,187.0,PL,1/1/1984,t5676
p101410,Neo Epple,,79.0,Outside Hitter,186.0,DE,10/31/2005,t7729
p101411,Florian Forschner,,,Outside Hitter,191.0,DE,3/14/2006,
p101412,Tristan Fröbel,,,Opposite,204.0,DE,10/11/2005,
p101413,Daniel Habermaas,,,Setter,186.0,DE,4/29/2005,
p101414,Samuel Halm,,,Outside Hitter,190.0,DE,5/31/2005,
p101415,Luca Jendrics,,,Outside Hitter,192.0,DE,5/27/2005,
p101416,Benjamin Kirsch,,,Middle-blocker,203.0,DE,4/3/2006,t11260
p101417,Emil Kreike,,,Middle-blocker,198.0,DE,11/30/2005,
p101418,Dominik Marjanovic,,,Middle-blocker,194.0,DE,12/16/2005,t7729
p101419,Tobias Müller,,,Outside Hitter,196.0,DE,4/21/2005,
p10142,Marek Zawadzki,,,Opposite,198.0,PL,1/1/1984,
p101420,Raphael Noz,,,Outside Hitter,194.0,DE,1/21/2005,t11223
p101421,Jantos Ritter,,,Setter,192.0,DE,1/18/2005,t11260
p101422,Ole Sackermann,,,Outside Hitter,202.0,DE,1/29/2006,
p101423,Tjark Saß,,,Outside Hitter,188.0,DE,4/7/2005,
p101424,Ian Schein,,,Outside Hitter,198.0,DE,3/6/2005,
p101425,Tim Türpe,,,Libero,176.0,DE,7/28/2005,t1951
p101426,Arthur Wehner,,,Setter,196.0,DE,5/25/2005,
p101427,Andrea Foroni,,,Setter,,IT,,
p101428,Moritz Wöls,,,Outside Hitter,192.0,DE,8/19/2005,t1902
p101429,Benjamin Duranovic,,99.0,Outside Hitter,195.0,DE,6/20/2003,t19806
p10143,Rafał Terlecki,,,Middle-blocker,191.0,PL,1/1/1984,
p101432,Yuval Chansky,,,Setter,,IL,4/22/2007,
p101433,Yonatan Fischer,,,Libero,,IL,5/25/2005,
p101434,Noam Chibotario,,,Outside Hitter,,IL,4/6/2005,
p101435,Mor Marthen,,,Outside Hitter,,IL,4/3/2006,
p101436,Ilay Shalev-Setzemsky,,,Setter,184.0,IL,12/16/2005,
p101437,Yuval Talmor,,,Setter,,IL,4/27/2005,t12268
p101438,Yoav Gardi,,,Opposite,,IL,2/2/2007,
p101439,Ami Davidson,,,Outside Hitter,,IL,10/17/2005,t12268
p10144,Łukasz Stanisławski,,,Outside Hitter,191.0,PL,1/1/1984,t1855
p101440,Ari Horovitz,,,Outside Hitter,,IL,1/22/2006,
p101441,Yam Sahar Patishi,,,Outside Hitter,,IL,1/16/2005,
p101442,Jonathan Lidor,,,Middle-blocker,,IL,1/1/2005,
p101443,Liron Talmor,,,Outside Hitter,,IL,4/27/2005,t12268
p101444,Ravid Alfasi,,,Outside Hitter,,IL,3/17/2005,
p101445,Chourb Spagnolli,,,Setter,188.0,IT,8/31/2005,
p101446,Filippo Melonari,,,Setter,183.0,IT,1/27/2005,
p101447,Germano Latella,,,Outside Hitter,187.0,IT,2/5/2005,
p101448,Nicola Agapitos,,,Outside Hitter,200.0,IT,5/9/2005,t1835
p101449,Marco Fedrici,,,Outside Hitter,195.0,IT,8/18/2006,
p10145,Paweł Kapusta,,,Middle-blocker,196.0,PL,1/1/1984,t5680
p101450,Alberto Montini,,,Outside Hitter,194.0,IT,7/12/2005,
p101451,Giacomo Russo,,,Middle-blocker,207.0,IT,3/25/2005,
p101452,Marco Valbusa,,,Middle-blocker,194.0,IT,10/6/2005,
p101453,Francesco Giacomini,,,Middle-blocker,199.0,IT,1/8/2005,
p101454,Mattia Filippelli,,,Middle-blocker,196.0,IT,9/29/2005,t1835
p101455,Samuele Del Mastio,,,Libero,182.0,IT,1/2/2005,
p101457,Girts Martinsons,,91.0,Outside Hitter,203.0,LV,5/7/1978,t2638
p101458,Ralfs āboliņš,,,Opposite,194.0,LV,5/6/2005,
p101459,Edvards Apsītis,,,Outside Hitter,187.0,LV,2/18/2005,
p10146,Piotr Migdał,,,Middle-blocker,192.0,PL,1/1/1984,t2390
p101460,Fēlikss Cīrulis,,,Opposite,188.0,LV,11/14/2005,
p101461,ņikita Dimitrijevs,,,Middle-blocker,190.0,LV,6/26/2006,
p101462,Ernests Gūtmanis,,,Libero,182.0,LV,6/2/2005,
p101463,Kristofers Kļaviņš,,76.0,Setter,189.0,LV,9/6/2005,
p101464,Gabriēls Kokins,,,Outside Hitter,188.0,LV,5/9/2005,
p101465,Krišs Liepiņš,,,Setter,183.0,LV,7/19/2005,
p101466,Rihards Lindbergs,,,Outside Hitter,186.0,LV,5/20/2005,
p101467,Roberts Lindbergs,,,Libero,181.0,LV,5/20/2005,
p101468,Marats Selivanovs,,,Middle-blocker,195.0,LV,1/23/2005,t3646
p101469,Ralfs Kļaviņš,,,Setter,187.0,LV,11/8/2005,t3646
p10147,Nikola Milicevic,,,Outside Hitter,195.0,RS,1/1/1984,t2390
p101472,Stanisław Chaciński,,,Outside Hitter,201.0,PL,2/14/2005,
p101474,Jakub Chmura,,,Setter,194.0,PL,8/31/2005,
p101475,Stanisław Dróżdż,,,Outside Hitter,200.0,PL,11/30/2005,t1843
p101476,Wiktor Gołębski,,,Middle-blocker,201.0,PL,4/24/2005,
p101477,Mateusz Jańczyk,,,Outside Hitter,190.0,PL,4/28/2005,t1843
p101478,Aleksander Nowik,,,Outside Hitter,201.0,PL,4/28/2006,t1843
p101479,Maciej Pacholski,,,Outside Hitter,199.0,PL,9/19/2006,t1843
p10148,Janusz Suchenek,,,Outside Hitter,185.0,PL,1/1/1984,t1863
p101480,Szymon Patecki,,,Opposite,199.0,PL,4/4/2005,t1843
p101481,Bartłomiej Potrykus,,83.0,Outside Hitter,194.0,PL,1/5/2005,t1843
p101482,Wiktor Przybyłek,,,Middle-blocker,200.0,PL,1/16/2005,t1843
p101483,Adam Rajchelt,,,Setter,187.0,PL,5/31/2005,
p101484,Igor Rybak,,,Opposite,194.0,PL,3/9/2005,t1843
p101485,Kacper Strycharz,,,Opposite,189.0,PL,6/12/2005,
p101486,Mateusz Szpernalowski,,,Setter,190.0,PL,2/11/2005,t1843
p101487,Mateusz Taczała,,,Middle-blocker,201.0,PL,6/27/2005,
p101488,Filip Toma,,,Outside Hitter,186.0,PL,4/18/2005,
p101489,Kamil Urbańczyk,,,Middle-blocker,202.0,PL,2/8/2005,t1843
p10149,Łukasz Motyka,,,Setter,180.0,PL,6/30/1984,t1863
p101490,Szymon Wacławik,,,Libero,188.0,PL,1/12/2005,
p101491,Marcel Kapuściński,,,Setter,186.0,PL,10/25/2005,
p101492,Alexander Iheanacho,,,Opposite,201.0,PL,10/16/2005,
p101493,Mikołaj Kobyliński,,,Setter,193.0,PL,1/23/2005,
p101494,Artur Brzostowicz,,80.0,Outside Hitter,195.0,PL,5/31/2005,t5346
p101498,Christian Balog,,,Libero,173.0,RO,8/10/2006,
p101499,Cătălin Catinean,,60.0,Libero,175.0,RO,9/27/2005,
p1015,Nemanja Petrić TOP 500,249.0,86.0,Outside Hitter,202.0,RS,7/28/1987,t3051
p10150,Mateusz Krawczyk,,,Middle-blocker,200.0,PL,1/1/1984,t2556
p101500,Sebastian Codorean,,,Outside Hitter,193.0,RO,9/6/2005,
p101501,Alexandru Dinu,,,Setter,186.0,RO,2/16/2005,
p101502,Ionuț Rebrișorean,,,Outside Hitter,186.0,RO,4/8/2005,
p101503,șerban Stinea,,,Middle-blocker,195.0,RO,7/28/2006,t20903
p101504,Stefan Turcanu,,,Setter,,RO,4/4/2006,
p101505,Claudiu Urian,,,Setter,183.0,RO,2/10/2005,
p101506,Cezar Abraham,,,Middle-blocker,195.0,RO,1/1/2006,
p101507,David Aciobăniței,,,Opposite,192.0,RO,2/16/2006,
p101508,Alin Baja,,,Setter,,RO,1/26/2005,
p101509,Antonio Balog,,,Middle-blocker,,RO,1/15/2006,
p10151,Marcin Dużyński,,,Middle-blocker,200.0,PL,1/1/1984,t1863
p101510,Rareș Grosos,,,Libero,,RO,10/11/2005,
p101511,Andrei Munteanu,,,Setter,,RO,8/6/2006,
p101512,Dragoș Pavel,,,Outside Hitter,186.0,RO,1/5/2005,
p101513,Iustin Pavel,,,Outside Hitter,,RO,4/21/2005,
p101514,Stefan Pițigoi,,,Setter,,RO,12/19/2005,t1919
p101516,Andrei Ungureanu,,,Middle-blocker,,RO,6/7/2005,
p101517,Liviu Cătălin,,,Libero,182.0,RO,3/23/2007,
p101518,Patrick Verdes,,,Libero,,RO,7/13/2007,
p101519,Petru Radu,,,Setter,182.0,RO,6/6/2006,
p10152,Michał Kościelniak,,,Opposite,194.0,PL,1/1/1984,t5309
p101523,Ivan Belyi,,,Middle-blocker,203.0,,7/24/2005,
p101524,Denis Demin,,,Opposite,192.0,,3/22/2005,
p101525,Artem Kuznetsov,,,Middle-blocker,203.0,,3/8/2005,
p101526,Fedor Mishakin,,,Opposite,195.0,,3/19/2005,
p101527,Daniil Nazarov,,,Middle-blocker,202.0,,6/20/2005,
p101528,Dmitrii Strapolov,,,Middle-blocker,202.0,,6/29/2006,
p101529,Nikita Tauber,,,Outside Hitter,195.0,,1/26/2006,
p10153,Michał Piszczyk,,,Middle-blocker,195.0,PL,1/1/1984,t5683
p101530,Stanislav Tripakin,,,Middle-blocker,202.0,,6/12/2005,
p101531,Maksim Vylkov,,,Libero,188.0,,2/9/2006,
p101532,Oleg Andriianov,,,Outside Hitter,194.0,,3/6/2005,
p101533,Andrey Gulyaev,,,Libero,190.0,,6/8/2006,
p101534,Pavel Storozhenko,,,Middle-blocker,206.0,,1/10/2006,
p101535,Ilya Ivanov,,,Setter,195.0,,2/8/2006,
p101536,Svyatoslav Medvedev,,,Opposite,198.0,,2/4/2005,
p101537,Dmitrii Shvets,,,Outside Hitter,195.0,,4/6/2005,
p101538,Vuk Anđelković,,70.0,Outside Hitter,194.0,RS,1/13/2007,
p101539,Maksim Gavrilović,,,Outside Hitter,,RS,10/26/2005,
p10154,Piotr Skubek,,,Outside Hitter,183.0,PL,1/1/1984,t1717
p101540,Veljko Jovanović,,,Middle-blocker,,RS,7/23/2005,
p101541,Zijad Mehović,,,Opposite,,RS,1/6/2005,
p101542,Nikola Petrović,,,Setter,,RS,1/17/2005,
p101543,Petar Puaca,,,Middle-blocker,,RS,4/28/2005,
p101544,Marko Milićević,,,Outside Hitter,201.0,RS,9/10/2005,t15639
p101545,Marko Jurić,,,Libero,,RS,6/21/2007,
p101546,Matija Kostić,,,Outside Hitter,,RS,8/14/2005,
p101547,Petar Radić,,,Outside Hitter,,RS,8/12/2005,
p101548,Nikola Stanojević,,80.0,Outside Hitter,192.0,RS,7/13/2006,
p10155,Artur Baca,,,Setter,195.0,PL,1/1/1984,
p101552,Luka Blažević,,,Setter,181.0,SI,5/19/2005,
p101553,Gregor Frece,,,Opposite,190.0,SI,11/7/2005,t2484
p101554,Jan Popovič,,,Setter,178.0,SI,2/11/2005,
p101555,Klemen Gnamuš,,,Outside Hitter,186.0,SI,6/2/2005,
p101556,Miha Kosanc,,,Outside Hitter,193.0,SI,4/7/2005,
p101557,Jakob Podbregar,,,Outside Hitter,193.0,SI,12/16/2005,
p101558,Mirnel Tunanović,,,Libero,183.0,SI,2/10/2005,
p101559,Vid Suhadolnik,,,Middle-blocker,195.0,SI,4/21/2005,t2909
p10156,Adam Łukasik,,,Outside Hitter,194.0,PL,1/1/1984,t4356
p101560,Nik Legen,,,Middle-blocker,197.0,SI,12/15/2005,t2909
p101561,Urban Rajnar,,,Middle-blocker,193.0,SI,2/16/2006,t2909
p101562,Jošt Purgar,,,Setter,184.0,SI,2/27/2006,
p101563,Alberto Barato Lindo,,,Setter,,ES,5/21/2005,
p101564,Carlos Sánchez Gómez,,,Setter,180.0,ES,3/23/2006,t8133
p101565,Rafael Cabañas Aparicio,,,Middle-blocker,,ES,7/20/2005,
p101566,Hugo Marzo Suárez,,,Libero,174.0,ES,6/17/2005,
p101567,Héctor Barro Moya,,,Middle-blocker,196.0,ES,8/8/2005,t6371
p101568,Alejandro Amigo Seoane,,,Outside Hitter,187.0,ES,5/4/2005,
p101569,Javier Yuste Amate,,,Outside Hitter,184.0,ES,5/12/2005,t8133
p10157,Piotr Kacperski,,,Opposite,195.0,PL,1/16/1984,t10944
