first_name,last_name,weight,height,birth_date,team_id
Koen,Devos,0.0,0.0,,
Rodrigo,Fuentealba TOP 1000,0.0,186.0,2/26/1984,
Niels,Notelaers,0.0,0.0,,
Ian,Garrett,0.0,0.0,5/12/1970,t17726
Pablo,Cantero (Pablo),0.0,0.0,1/9/1976,
Cristina,Moga,0.0,180.0,,
Lucía,regar,0.0,171.0,3/28/1984,
Pauline,Manser TOP 1000,0.0,0.0,2/2/1969,
Sebastian,Creus,92.0,201.0,11/21/1981,t3653
Rachel,Rourke,87.0,197.0,10/1/1988,
Maurits,Van Damme,0.0,0.0,,t1952
Liesbeth,Mouha,0.0,188.0,1/7/1983,
Ariel,Jorge Garcia,0.0,0.0,,
Karim,Zerou (KARIBOU),0.0,0.0,8/17/1975,
Niels,Kingma,0.0,0.0,,
Daniel,Nejamkin TOP 1000,0.0,0.0,,
Jasper,Wuyts,0.0,0.0,,
Daniel,Ilott (Dan),0.0,0.0,1/27/1975,t1951
Pablo,Del Grecoo,0.0,0.0,,t3647
Velibor,Ivanović (Vesco) TOP 500,0.0,186.0,12/18/1962,
Russell,Borgeaud,0.0,0.0,,
Raul,Quiroga,93.0,197.0,1/26/1962,t2522
Astrid,Strobbe,0.0,0.0,,
Andrew,Strugnell,0.0,0.0,,
Juan,Luis Botta,0.0,0.0,,
Matthew,Young,78.0,187.0,7/17/1981,t1549
Dominique,Pincé,0.0,194.0,9/19/1971,t21874
Mark,Barnard,0.0,0.0,,
Roldan,Sabino,0.0,0.0,,
Marc,Spaenjers TOP 1000,0.0,189.0,1/20/1953,
David,Beard (Beardy),92.0,197.0,10/23/1973,
Rogelio,Vinent,0.0,0.0,,
Juan,Ignacio Corona,0.0,0.0,,
Eric,Van Drom,0.0,194.0,12/10/1972,
Aäron,eernaert,0.0,0.0,,
Jan,De Brandt TOP 200,70.0,180.0,1/20/1959,
Stijn,Morand TOP 1000,0.0,0.0,1/13/1977,
Federico,Bonvissuto,0.0,0.0,,
Koen,Baeyens,0.0,192.0,9/29/1970,t1943
Manuel,Lizasoain,0.0,0.0,,
Erwin,Croes,0.0,0.0,1/1/1945,t1952
Agustin,Briscioli TOP 1000,0.0,0.0,,
Wannes,Rosiers,86.0,201.0,6/22/1985,t1987
Daniele,Rovinelli,0.0,0.0,,
Mario,Regulo Martinez,0.0,0.0,12/30/1962,
Jan,Van Huffel,0.0,0.0,11/16/1962,t2694
Gert,Vande Broek TOP 100,0.0,0.0,2/28/1967,
Juan,Manuel Serramalera TOP 500,94.0,190.0,3/4/1972,t1979
Jean-Pierre,Staelens (Jempi),0.0,187.0,12/2/1955,
Tim,Van de Wielle (Le Magicien),86.0,187.0,8/26/1987,t3549
Stef,Rogier,0.0,0.0,,t1484
Lotte,Penders,0.0,185.0,4/15/1993,
Dimitar,Zahariev TOP 500,0.0,0.0,10/21/1928,t1318
Sami,Mehlinsky TOP 1000,68.0,172.0,10/28/1925,
Dimitris,Iotsev,0.0,0.0,,
João,itor Soares (Soares),0.0,0.0,5/22/1991,t10654
Ivan,Seferinov TOP 1000,0.0,194.0,,
Ivan,Nikolov,0.0,198.0,3/23/1956,t1442
Petio,Dragiev,0.0,190.0,4/14/1965,t1501
Renan,Dal Zotto TOP 200,0.0,190.0,7/19/1960,
Blagovest,Todorov,0.0,0.0,,
Stefan,Panchev,0.0,0.0,,
Valmir,Rabel,0.0,0.0,7/27/1964,
Branko,Iliev (Бранко Илиев) TOP 1000,88.0,192.0,11/22/1945,t1840
Panayot,Pondalov,0.0,0.0,5/17/1926,
Bernardo,Assis,84.0,191.0,10/11/1988,
Lubomir,Gerasimov,0.0,0.0,9/27/1958,t1455
Caio,Moutinho de Carvalho,0.0,0.0,4/2/1996,t1718
Georgy,Dimitrov,0.0,0.0,,
Atanas,Malinov TOP 1000,0.0,0.0,4/22/1956,
Wladimir,Xavier,95.0,193.0,3/4/1978,
Antônio,izola Neto TOP 200,0.0,0.0,8/9/1958,
Dimitar,Karov TOP 1000,0.0,173.0,11/27/1943,
Avram,Topusov,0.0,194.0,,t8098
Mauro,Grasso TOP 500,0.0,0.0,6/5/1963,t1308
Marco,Antônio Queiroga TOP 1000,0.0,0.0,,
Yanitza,Rangelova,0.0,180.0,10/8/1974,
Denislav,Dimitrov,0.0,0.0,12/16/1991,
Marcos,Kwiek TOP 100,0.0,0.0,7/18/1967,
Miroslav,Zhivkov,0.0,0.0,,t6779
Hairton,Cabral,0.0,0.0,,
Todor,Piperkov,0.0,0.0,,t2385
Marcos,Dreyer,97.0,198.0,11/21/1971,
Paulo,Barreto,0.0,0.0,4/7/1970,
Todor,Simov TOP 1000,0.0,0.0,3/8/1929,
Bernardo,Rezende (Bernardinho) TOP 100,80.0,185.0,8/25/1959,
Wellington,Guerra (Salsa),0.0,0.0,,t5456
Yanko,Yankov,0.0,0.0,,
Rogério,ortela,0.0,0.0,,
Radoslav,Asenov,0.0,0.0,9/28/1989,t1636
Jailson,Andrade Silva (Chicão),0.0,0.0,,
Hristo,Zapryanov,92.0,194.0,2/1/1977,t1455
Max,Pereira (Max Jeferson),93.0,198.0,1/27/1970,t13559
Miltcho,Milanov,0.0,0.0,3/4/1965,t1453
Sidnei,Papke (Nutti) TOP 200,0.0,194.0,1/3/1972,t11459
Kosta,Shopov TOP 1000,0.0,0.0,10/19/1920,t2409
Fábio,ampaio,0.0,0.0,,t4555
Plamen,Hristov,78.0,188.0,4/5/1965,t1946
Lyubka,Sharalieva,0.0,0.0,5/8/1989,t1495
João,enedito Marcondes Conceição,0.0,0.0,,
Arlene,Xavier TOP 200,74.0,177.0,12/20/1969,
Stefan,Ganchev,0.0,0.0,,
Danail,Milushev,102.0,200.0,2/3/1984,t5265
Ricardo,Amêndola,0.0,0.0,1/27/1983,
Leonardo,Afonso S. de Carvalho,0.0,0.0,,t1993
Plamen,Konstantinov TOP 500,93.0,202.0,6/14/1973,
Aleksandar,Trenev,78.0,184.0,11/19/1945,t3887
Augusto,Sabbatini,0.0,0.0,7/16/1964,
Federico,Santos,0.0,0.0,,
Boris,Nikolov,0.0,0.0,3/11/1992,
Vesela,Bratoeva,0.0,0.0,11/21/1979,t7268
Lucas,Cordova,0.0,0.0,,
André,artelega,0.0,0.0,,
Adenilson,Ambrózio,0.0,0.0,,
Andrey,Galabinov,0.0,0.0,,
Rodrigo,Regattieri,0.0,0.0,,t8512
Alex,Paiva,0.0,0.0,,
Asen,Metodiev,0.0,0.0,,t5358
Dragan,Ivanov,0.0,0.0,,
Rafael,Petry TOP 1000,0.0,0.0,7/13/1981,
Alexandre,Stanzioni,0.0,0.0,,t5058
Lyubka,Debarlieva,0.0,178.0,9/21/1980,
João,aulo Bravo (Pereira),87.0,193.0,1/7/1979,
Maurício,homas TOP 200,0.0,0.0,,
José,zar,0.0,0.0,,
Stoyan,Stoev,0.0,188.0,3/20/1947,
Marcel,Henrique Kodama Pertille Ramos (China),76.0,180.0,7/23/1977,t1355
Reinaldo,Bacilieri,0.0,0.0,4/15/1981,
Alexander,Popov TOP 1000,0.0,0.0,6/9/1972,t1442
Antonio,Angelo Gonçalves,0.0,0.0,,
Atila,Alexandre Trapé,0.0,0.0,,
Angelo,Vidal,0.0,0.0,5/13/1977,t13573
William,Carvalho da Silva TOP 1000,83.0,185.0,11/16/1954,
Nikolay,Tsvetkov,0.0,0.0,6/19/1964,t1610
Diogo,Van der Meer,0.0,0.0,3/7/1990,t13976
Douglas,Chiarotti,105.0,201.0,11/10/1970,t6665
Marcos,Henrique Nascimento (Marcão),0.0,0.0,,t6735
Luizomar,De Moura TOP 100,0.0,0.0,5/26/1966,
Ventzislav,Simeonov,103.0,200.0,2/3/1977,t7268
Walhederson,Barbosa,0.0,0.0,,t20679
Heloísa,oese TOP 500,64.0,180.0,10/14/1956,
Paulo,Roese,75.0,185.0,2/14/1963,t2443
Atanas,Petrov (Nasko) TOP 500,0.0,0.0,2/8/1977,t1629
Fernando,Martins,0.0,0.0,,t1965
Alexandre,Rivetti (Alê Rivetti),0.0,0.0,,
Roberley,Luiz Leonaldo (Rubinho) TOP 100,0.0,0.0,,t1805
Radoslav,Peytchev,0.0,0.0,,t4919
Mateus,Almeida,0.0,0.0,,
Guilherme,Novaes P. Ferreira Guilherme TOP 1000,0.0,0.0,,
Renato,Júnior (Renato Banana),95.0,202.0,1/17/1973,t4661
João,arcondes (João Conceição),0.0,0.0,,t1510
Hristo,Raychev,0.0,0.0,9/24/1962,t1636
Marcel,Matz TOP 500,0.0,0.0,5/30/1980,t1801
Diógenes,agonel (Zago),90.0,195.0,5/16/1981,t1849
Vasil,Simov TOP 500,0.0,193.0,1/12/1934,
Farid,Giraldi,0.0,0.0,,
Jarbas,Soares Ferreira,0.0,0.0,,
Claudio,Gewehr,0.0,200.0,6/10/1966,
Nikolay,Jeliazkov TOP 1000,98.0,198.0,2/26/1970,t1610
Rangel,Luis Boscatti (Rangel Gurja),0.0,192.0,2/7/1986,t1301
Hylmer,Dias TOP 200,0.0,0.0,,
Diyan,Boyukliev,0.0,0.0,8/21/1987,
Guilherme,Brito Santos,85.0,191.0,4/18/1981,t2657
Douglas,Machado,0.0,0.0,,
Tsvetan,Pavlov,0.0,0.0,,
Emmanuel,Arnaut (Manu Arnaut) TOP 1000,0.0,0.0,,
Flavia,Dias de Lima,0.0,179.0,7/25/1982,
Nayden,Naydenov,84.0,197.0,5/25/1967,
Lilian,Valente,0.0,0.0,,t16058
Antônio,arcos Lerbach TOP 200,0.0,0.0,1/4/1958,t19493
André,onegá,0.0,0.0,,
Eduardo,Gonçalves,0.0,0.0,,
Daniel,Cristiano,0.0,0.0,,t14018
Wagner,Roberto Rocha Pacheco TOP 100,0.0,0.0,,
Anderson,Rodrigues TOP 1000,95.0,190.0,5/21/1974,
Alexandre,Leal (Alê) TOP 1000,0.0,0.0,3/24/1990,t2661
Tiago,J. Silva TOP 500,0.0,0.0,3/8/1983,
Sergio,Cunha TOP 1000,0.0,0.0,11/9/1976,t2663
Yuli,Vasilev,90.0,197.0,7/20/1975,
Marcos,Pacheco TOP 500,0.0,0.0,,t1371
Cássio,eandro Pereira (Leandro),96.0,187.0,12/7/1971,t5331
Marcos,Miranda,0.0,0.0,,t5331
Stoyan,Gunchev,0.0,0.0,2/11/1958,
Marcos,Vinícius,0.0,0.0,,
Gilson,Bernardo (Gilson Mão-de-Pilão),94.0,194.0,2/20/1968,t1866
Marcelo,Antonio Da Silva Madeira,0.0,0.0,,t1815
Leonardo,Portaleoni,0.0,0.0,7/29/1980,
Georgiy,Cholov,0.0,180.0,,t2412
Giuliano,Ribas (Juba) TOP 200,0.0,0.0,,
Rogerio,Lopes,0.0,187.0,2/17/1970,
Marcelo,Fronckowiak TOP 200,0.0,0.0,3/14/1968,t1895
Ana,Moser TOP 100,70.0,185.0,8/14/1968,
Atanas,Lazarov,0.0,0.0,11/26/1980,t1442
Aline,Scott,0.0,178.0,,
Jonathan,Campos,0.0,0.0,5/8/1992,t19641
Efi,Costa,0.0,0.0,,
Georgi,Krastev,0.0,0.0,,
Silvio,Forti,0.0,0.0,,
Thiago,Marcarian (Bodao),0.0,0.0,6/27/1985,t22066
Hristo,Tsvetanov,85.0,198.0,3/29/1978,t1610
Henrique,Antonio Dias,0.0,0.0,,
Mirtes,Benko (Mirtes),0.0,0.0,,
Borislav,Krachanov,0.0,0.0,1/1/1990,
Carlos,Alberto Castanheira (Cebola) TOP 1000,0.0,0.0,1/1/1961,
William,Santa Maria,0.0,0.0,2/1/1985,t4526
Ivan,Petkov TOP 1000,0.0,0.0,10/18/1976,
Durval,Nunes (Duda) TOP 1000,0.0,0.0,,
Isabel,Salgado,71.0,180.0,8/2/1960,
Boris,Gyuderov TOP 1000,0.0,0.0,2/12/1927,t1610
Fernando,Gomes,0.0,0.0,,
Anderson,Pereira,0.0,0.0,,t4571
Rusena,Linord,0.0,184.0,8/23/1986,
Emerson,Konda,0.0,0.0,,
Mauricy,Jacobs,0.0,0.0,12/21/1961,
Fernando,Bonatto,0.0,0.0,,
Clésio,rado,0.0,0.0,,
Martin,Stoev TOP 1000,84.0,189.0,12/3/1971,
Antonio,Xisto (Xisto),0.0,193.0,,t3619
Angelo,Vercesi TOP 500,0.0,0.0,6/23/1967,
Lazar,Lazarov TOP 1000,0.0,0.0,8/13/1989,
Fabio,Dalto,0.0,0.0,,
Carlos,Eduardo Bizzocchi (Cacá Bizzocchi) TOP 500,0.0,0.0,7/30/1962,
Plauto,Macedo Machado,0.0,0.0,,t3674
Derivaldo,Mota (DERI),0.0,0.0,,t13681
Brandao,da Matta Gylton,0.0,0.0,4/29/1964,
Stojan,Gountchev,0.0,0.0,,
Humberto,Soares,0.0,0.0,,t20956
Tonya,Georgieva,0.0,0.0,,
Neto,Lourenz,0.0,0.0,,
Radoslav,Arsov,88.0,200.0,10/11/1971,
Michel,Guimarães,0.0,0.0,,
Daniel,Peev (Daniel Peyev) TOP 1000,88.0,192.0,7/11/1970,t2898
Guilherme,Schmitz,0.0,0.0,,
Vini,Baigan,0.0,0.0,,
Fabio,Scorzoni Dalto,0.0,0.0,,
José,oberto Guimarães (Zé Roberto) TOP 100,66.0,177.0,7/31/1954,
Fabiano,Kwiek,0.0,0.0,,
Frederico,Marcondes,0.0,0.0,,
Kaspar,Simeonov,0.0,197.0,5/17/1955,
Walner,Santos,0.0,0.0,,t13752
Leandro,Roberto Bitello,0.0,0.0,4/14/1971,
Dobromir,Lazarov,0.0,0.0,,
Helga,Sasso,65.0,176.0,10/24/1961,
Rogério,escke Ponticelli,0.0,0.0,,t4936
Borisław,raczanow,0.0,0.0,,
Tatiana,Ribas,0.0,0.0,,
Martin,Zhivkov,0.0,0.0,1/27/1989,
Laïs,ilveira,0.0,0.0,1/11/1991,
Helio,Azadinho da Silveira (Néco),0.0,0.0,1/11/1959,
Jefferson,Arosti TOP 200,0.0,0.0,,
Dimo,Tonev,92.0,205.0,7/2/1964,
Rafael,Luiz Fantin (Dentinho),90.0,194.0,3/17/1978,
Ricardo,Murbach,0.0,0.0,,
Marcelo,Freitas (Dentinho),0.0,0.0,,
Dimitar,Elenkov,0.0,0.0,11/4/1919,
André,attos,0.0,0.0,,
Radoslav,Bakardzhiev,0.0,0.0,6/4/1984,
Matheus,Rossi Botti,0.0,0.0,,t4569
Krasimir,Mironov,0.0,0.0,,t4114
Everson,Ribeiro,0.0,0.0,,t4570
Sandro,Faria Correia,92.0,198.0,1/27/1970,t3581
Inácio,odart da Silva Júnior,0.0,0.0,,
Dennis,Faust,0.0,0.0,3/21/1978,
Leandro,Regis (Leandro),90.0,191.0,1/20/1986,
Paulo,Roberto de Freitas (Bebeto de Freitas) TOP 100,80.0,180.0,1/15/1950,
Egídio,liveira,0.0,0.0,,
Aleksandar,Varbanov,0.0,0.0,6/10/1986,
Romeu,Beltramelli Filho TOP 500,0.0,0.0,2/12/1957,
Enoch,Paulino (Enoch Paulino Júnior de Souza),102.0,198.0,10/24/1977,t20681
Wendel,Camargo TOP 1000,0.0,0.0,,
Kamelia,Malinova,0.0,187.0,5/15/1969,
Marcelo,Ramos (Marcelinho Ramos),0.0,0.0,2/27/1975,t1396
Renato,Castro TOP 500,0.0,0.0,,t11459
Marcos,de Oliveira,78.0,192.0,1/25/1973,t1672
Yordan,Angelov,0.0,199.0,8/28/1953,
Marcelo,Madeira,0.0,0.0,,t1815
Marina,Kalaintzieva,0.0,185.0,1/24/1979,
Giuliano,Sucupira (Giu),0.0,0.0,,t17235
Paulo,Do Rêgo Barros Júnior (Paulo Coco) TOP 100,0.0,0.0,,
Crystal,Santana (Crystal),0.0,0.0,1/25/1996,t5331
Emil,Trenev,0.0,185.0,,
Paulo,De Tarso Milagres,0.0,0.0,,
Vinicius,Cassaroti,0.0,0.0,,
Yulia,Ivanova Mincheva,0.0,0.0,,
Hélio,riner,0.0,0.0,,
Nikolay,Kasabov,0.0,0.0,7/9/1989,
Marcos,Assunção,0.0,0.0,,
Vinícius,amino,0.0,0.0,,
Hristo,Todorov,0.0,0.0,7/23/1990,t1629
Marco,Queiroga,0.0,0.0,,
Denis,Gustavo Milanez,92.0,188.0,5/15/1973,t3511
Jorge,Edson De Brito,95.0,193.0,10/13/1966,
Jorge,Barros de Araujo (Jorjão) TOP 500,0.0,0.0,4/28/1948,
Cezar,Douglas Silva TOP 1000,0.0,0.0,,
Talmo,Oliveira TOP 1000,87.0,194.0,10/10/1969,t1335
Alessandro,Fadul,0.0,0.0,,t21660
Maria,Estela Junior (Estela),62.0,172.0,12/7/1969,
Gerson,Amorim (Gersinho) TOP 1000,0.0,0.0,12/28/1978,t3581
Wendel,Ramos TOP 500,0.0,0.0,,
Filipe,Ferraz TOP 1000,92.0,194.0,3/1/1980,t1802
Fabiano,Preturlon (Fabiano Magoo) TOP 1000,0.0,0.0,,t2657
Thalison,Kinusty,0.0,0.0,,t20602
Rhander,Silva,0.0,0.0,,
Paulo,Ricardo Ferreira (Paulinho),88.0,188.0,6/3/1970,t1894
Cláudio,opes Pinheiro TOP 100,0.0,0.0,,
Boaz,Xavier Ananias,0.0,0.0,,t4571
Rafael,Redwitz,85.0,191.0,8/12/1980,t1680
Jorge,Schmidt (Jorginho Schmidt),0.0,0.0,,
Eder,Ramos,0.0,0.0,,
Vitor,Macedo,0.0,184.0,12/13/1988,
Miro,Dos Santos,0.0,0.0,,
Mauricio,Paes TOP 100,0.0,192.0,5/26/1963,t1894
Carlos,Schwanke TOP 500,100.0,198.0,5/5/1974,
Rafael,Martins (Rafa),0.0,0.0,,t20207
Marcelo,Prudêncio,0.0,0.0,,t13524
Paulo,Matta (Paulo Emmanuel da Hora Matta),0.0,0.0,,
Marcelo,Cezarano TOP 1000,0.0,0.0,4/14/1976,
Fernando,Do Valle Filho,0.0,0.0,12/22/1999,t15532
Aldori,Gaudencio Jr,0.0,0.0,,
Emanuel,Nogueira,0.0,0.0,,t5332
Alexandre,Ferrante TOP 1000,0.0,0.0,,
Nelson,Wulff,0.0,0.0,,
Carlos,Antony,0.0,194.0,4/23/1988,t5476
Clovis,Granado,0.0,0.0,,
Mauro,Marasciulo TOP 1000,0.0,0.0,8/21/1962,
José,cassa (Eduardo),0.0,0.0,8/9/1994,t15645
Sheilla,Castro,64.0,187.0,7/1/1983,
Jorge,Augusto Schmidt,0.0,0.0,,
Kléber,aiva TOP 1000,0.0,0.0,,
Issanayê,amires TOP 1000,0.0,0.0,12/11/1983,
Fabio,Reina,0.0,0.0,,t19198
Douglas,Stringari,0.0,185.0,6/19/1991,
Roberto,Tietz,0.0,0.0,,t1735
Humberto,Martelete (Beto) TOP 200,0.0,0.0,,t1802
Radostin,Stoychev TOP 100,0.0,188.0,9/25/1969,
Abel,Martins,0.0,0.0,,
Pedro,Carolino,0.0,0.0,,
José,oberto Alvarenga da Fonseca,0.0,0.0,8/15/1988,t20602
Ivan,Kanchev,0.0,0.0,,
Luiz,Zech (Luiz Eymard Zech Coelho),76.0,186.0,9/20/1949,
Kristian,Michailov,0.0,0.0,5/5/1992,
Ênio,igueiredo TOP 500,0.0,0.0,,
Giovana,Melo,0.0,0.0,5/2/1981,
Felipe,Lima (Ori),0.0,0.0,10/12/1998,t10829
Georgy,Sabchev,0.0,198.0,4/26/1977,t3830
Petya,Stamatova,0.0,0.0,,
Teodora,Betcheva,0.0,181.0,3/19/1971,
Rafael,Silvério Alvarenga (Wérick),0.0,0.0,11/26/1990,t14121
Vova,Todorov,0.0,0.0,,
Ricardo,Tabach TOP 100,0.0,0.0,,
Teodora,Simeonova,0.0,179.0,12/12/1994,
Norberto,Gorayeb Prates,0.0,0.0,,t1371
Eduardo,Pádua,0.0,0.0,,
Pedro,Alcântara,0.0,0.0,,
Tony,Trifonov,0.0,190.0,,
Larissa,Kitipova,0.0,188.0,5/29/1968,
Andrey,Zhekov,82.0,190.0,3/12/1983,t1619
Viktor,Karagyozov,0.0,0.0,,
Vasil,Mrankov,0.0,188.0,,t8096
Petar,Shopov TOP 1000,0.0,0.0,11/14/1979,t1619
Gabriel,Souza Lima,0.0,189.0,10/16/1991,t1371
Fabiano,Pereira,0.0,0.0,,
Alexandre,Volpe,0.0,0.0,,t19198
Luiz,André Port,0.0,0.0,,
Leandro,Kakaroto (Leandro Kakaroto),0.0,0.0,11/1/1978,
Milko,Karaivanov TOP 1000,0.0,0.0,,t3671
Décio,aubert Júnior,0.0,0.0,,t15532
Petar,Krachmarov (Петър Кръчмаров),0.0,186.0,1/31/1938,
Carlos,Henrique Brito,0.0,0.0,,
Gilson,França,0.0,205.0,12/13/1981,
Bernardo,Assis,0.0,0.0,,
Rayna,Minkova TOP 1000,0.0,0.0,2/27/1969,
Vagner,Aragão,0.0,0.0,1/1/1971,
Ivan,Dimitrov,0.0,0.0,,
Vladislav,Todorov,0.0,185.0,1/2/1970,
Paulo,Jukoski (Paulão Silva),94.0,201.0,12/24/1963,t1364
Marcelo,Negrão,94.0,198.0,10/10/1972,t17233
Diogo,De Andrade Silva,99.0,192.0,5/25/1978,
Aliaksandr,Sinhayeuski TOP 1000,0.0,0.0,9/12/1960,t1864
Viktar,Fando,0.0,0.0,6/11/1960,t1864
Boris,Kaliada,0.0,0.0,,
Vladimir,Vertelko TOP 1000,0.0,0.0,6/13/1964,
Zhanna,Bahayeva,0.0,0.0,1/9/1972,
Bryan,Duquette,80.0,193.0,11/15/1991,t4643
Gennadzy,Savosin,0.0,0.0,,t21179
Steve,Brinkman,96.0,203.0,1/12/1978,t4514
Anna,Balabanova,0.0,0.0,6/1/1991,
Dallas,Soonias,98.0,202.0,4/25/1984,t7777
Zhanna,Butsko,0.0,0.0,2/18/1962,
Ian,Perry,0.0,182.0,1/1/1991,t1924
Barys,Kaliada,0.0,0.0,5/19/1965,
Jason,Haldane,102.0,203.0,7/23/1971,t1331
Aliaksandr,Virkouski,0.0,0.0,12/12/1975,t2764
Blaine,Tendler,0.0,0.0,,
Vladzimir,Lukyanau,0.0,0.0,,t3835
Alissa,Coulter,0.0,183.0,10/27/1993,
Viktar,Hancharou TOP 500,0.0,0.0,1/15/1957,
Dave,Preston TOP 1000,0.0,0.0,,
Mikalai,Pazdniak,0.0,0.0,,
Mark,Dodds,95.0,198.0,6/19/1983,
Liudmila,Kapitan,78.0,180.0,7/11/1990,
Braden,McLean,110.0,208.0,5/22/1991,t4497
Anatol,Sciapaszka,0.0,0.0,8/14/1938,
Shanice,Marcelle,63.0,183.0,5/28/1990,
Eduard,Venski,92.0,202.0,4/21/1977,t4310
Clément,emieux,0.0,0.0,,
Volha,Maroz,0.0,180.0,2/26/1980,
Dzmitry,Kot,0.0,0.0,3/25/1975,
Ben,Josephson TOP 1000,0.0,0.0,,
Luis,Carlos Rodrigues (Kadylac),0.0,0.0,,
Jay,Magus,0.0,196.0,5/29/1971,
Denis,Matveev TOP 500,0.0,0.0,12/10/1977,
Artsiom,Haramykin,0.0,194.0,5/16/1985,
Jordan,Taylor,0.0,0.0,,t16728
Sandra,Mara Leão,0.0,0.0,,
Konstantsin,Tsar,0.0,0.0,,t3835
Kristine,Drakich,0.0,173.0,9/22/1965,
Piotr,Khilko,0.0,0.0,7/4/1965,t2764
Larry,McKay,0.0,0.0,,
Mikalai,Rameika,0.0,0.0,,t21179
Derek,Schroeder,0.0,0.0,,
Aleh,Hulevich,0.0,0.0,,
Ben,Ball,77.0,193.0,10/17/1989,t2387
Natallia,Melianiuk,0.0,0.0,12/28/1969,
Shannon,Winzer,0.0,0.0,,
Percy,Oncken TOP 500,0.0,0.0,11/10/1960,
Guennadi,Alexandrovitch,0.0,185.0,2/15/1966,
Danielle,Brisebois,77.0,180.0,8/12/1994,
Ademilson,Mendes (Dema),0.0,0.0,8/24/1975,
Siarhei,Kuzniatsou,0.0,0.0,8/25/1972,
Michael,Wahbi,0.0,0.0,,t1536
Fernanda,Nelson,0.0,0.0,,
Piotr,Parkhimchyk,0.0,0.0,12/9/1987,
Juliano,Trindade,0.0,0.0,,
Daniel,Dawson,0.0,0.0,,t11065
Adalberto,Lopes Nóbrega,0.0,0.0,,
Aleh,Abramenka,0.0,0.0,,
Jared,Schubert,82.0,185.0,4/11/1995,t3765
Spencer,Lee Christian Fjos Driessen van Dijk TOP 1000,0.0,0.0,6/14/1969,
Oleg,Mikanovich,88.0,194.0,10/7/1975,t1864
Jordan,Or,72.0,177.0,6/18/1992,t2387
Andrejs,Odinokovs,0.0,0.0,3/9/1981,
Vincent,Pichette TOP 500,0.0,0.0,11/30/1972,
Nadzheya,Rudakouskaya,0.0,0.0,4/18/1971,
Pedro,Henrique Fontes Mendes (Pedro Mendes),0.0,194.0,8/12/1988,
Gino,Brousseau TOP 1000,85.0,187.0,9/4/1966,t4841
Aleh,Akhrem,91.0,195.0,3/12/1983,t1789
Evelton,Bólico,0.0,0.0,,
Vincenzo,Saporito (Vinny),0.0,0.0,10/6/1994,t1923
Aliaksandr,Pazniakou,0.0,0.0,5/11/1963,
Rodolfo,Babaloo,0.0,0.0,,
Steve,Aird,0.0,0.0,1/26/1978,
Anna,Shevchenko,0.0,186.0,1/14/1979,
Paulo,Russo (Paulo Sevciuc) TOP 1000,84.0,184.0,11/27/1942,
Samuel,Nadeau,0.0,0.0,,t19495
Siarhei,Chasnavitski,0.0,0.0,3/20/1976,
Angela,Frawley,0.0,0.0,,
Adolfo,Guilherme (Adolpho),0.0,0.0,,
Daniel,Huzar,0.0,0.0,,
Vinícius,astilho dos Santos,0.0,0.0,,t1910
Andrew,McWilliam,88.0,196.0,4/2/1991,t3049
Sergei,Zelenko,0.0,0.0,10/11/1983,
Jefferson,Dos Santos Vicencio,0.0,0.0,,t10835
Svyatoslav,Miklashevich,107.0,210.0,8/6/1978,
Gina,Schmidt,0.0,181.0,5/18/1980,
Wagner,Luiz Coppini Fernandes (Wagão) TOP 100,0.0,0.0,,
Siarhei,Zialionka,0.0,0.0,,
José,odolfo Lino TOP 1000,0.0,0.0,,
Bryan,Fraser,94.0,199.0,,
Vladimir,Alekno (Владимир Романович Алекно) TOP 100,0.0,196.0,12/4/1966,t1470
Scott,Olsen,0.0,0.0,,
Rodrigo,Santana (Rodrigão),85.0,205.0,4/17/1979,t4746
Lucio,Oro TOP 1000,0.0,201.0,4/19/1977,t1365
Yury,Bondar,0.0,0.0,5/14/1959,
Chris,Voth,85.0,197.0,9/27/1990,t1979
Lucas,Sais (Lucas da Cunha Sais Abe),0.0,0.0,10/21/1984,t5451
Josenildo,Carvalho TOP 1000,0.0,0.0,,
Aliaksandr,Maksimau,0.0,0.0,8/28/1987,
Shane,Smith,0.0,0.0,,t2608
Marcelo,Thiessen,0.0,0.0,,t2829
Cibele,Carbornar,0.0,174.0,3/23/1994,
Mikhail,Kavalenka,0.0,0.0,11/6/1972,
Scott,Koskie,85.0,190.0,12/14/1971,
Rafael,Alves Brito,0.0,0.0,,t1974
Pedro,Castelli Filho (Moska),0.0,0.0,,
Ruslan,Selyavko,0.0,0.0,,t1357
Richard,Eddy,0.0,0.0,,
Carlos,Moreno,84.0,192.0,1/1/1980,
Brock,Davidiuk,90.0,194.0,4/24/1983,t1923
Stanislav,Salikov TOP 1000,86.0,194.0,3/12/1974,
Lee,Hamilton,81.0,198.0,1/1/1991,
Stelio,DeRocco TOP 200,0.0,200.0,4/13/1960,t2528
Viktor,Beksha TOP 1000,0.0,0.0,4/29/1974,
Maurício,odrigo Prestes,0.0,0.0,11/24/1980,
Michel,Dufaux,0.0,0.0,5/11/1953,t1602
Mikhail,Podgol,0.0,0.0,12/5/1971,
Hayden,Nichol,0.0,0.0,9/12/1996,t15169
Valery,Zarouski,0.0,0.0,6/15/1953,
Vlado,Santor,0.0,0.0,,
Henrique,Furtado TOP 500,0.0,0.0,,t1566
Craig,Marshall (Spider),0.0,0.0,,
Silvan,Zindel,0.0,0.0,1/18/1988,
